InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,Country,Product,TotalAmount
426898,55242,2023-01-26,8,1336.0056133429393,UAE,Watch,10688.044906743515
963561,97893,2023-04-25,7,833.4976571500594,India,Watch,5834.483600050416
402186,65388,2023-10-11,7,1822.5127392339853,UK,T-shirt,12757.589174637897
161665,37691,2023-03-16,4,1293.9644546803477,UAE,T-shirt,5175.857818721391
346584,87960,2023-06-15,9,1549.8812455709956,UAE,Bags,13948.93121013896
216953,94388,2023-07-08,6,768.696814604042,USA,Perfume,4612.180887624252
576072,32601,2023-03-19,2,1922.0231675972948,UK,Shoes,3844.0463351945896
782736,28020,2023-03-31,1,1649.8995158087143,UAE,Shoes,1649.8995158087143
286626,18155,2023-06-25,1,1715.1995028783601,India,Watch,1715.1995028783601
245271,79119,2023-01-21,9,385.7788214802208,UK,Shoes,3472.0093933219873
218533,91051,2023-02-23,4,578.378255348878,USA,Watch,2313.513021395512
698069,46777,2023-07-03,5,606.9718693829752,UK,Perfume,3034.8593469148764
565966,29710,2023-12-25,3,578.2729853313988,India,Shoes,1734.8189559941964
166262,34532,2023-08-10,4,1718.0459161033614,USA,Watch,6872.1836644134455
933032,28601,2023-11-11,8,112.17535065675462,India,Perfume,897.4028052540369
176898,73227,2023-11-24,4,198.39497851250988,UK,Perfume,793.5799140500395
555699,14967,2023-06-28,9,584.1339977283122,USA,Watch,5257.20597955481
249369,94289,2023-10-03,9,439.7523005664151,India,Watch,3957.770705097736
654736,30022,2023-04-22,6,502.1262470715543,UK,Bags,3012.757482429326
388316,53463,2023-08-12,2,1605.989219043935,India,Perfume,3211.97843808787
107657,84671,2023-08-02,7,1148.0968580894914,UAE,Watch,8036.67800662644
577602,15722,2023-02-28,9,61.25278952128759,UK,Perfume,551.2751056915884
880977,37413,2023-11-23,6,887.1793931231807,USA,Shoes,5323.076358739085
474999,91050,2023-04-19,3,845.3756073581999,USA,T-shirt,2536.1268220745997
784191,95867,2023-06-06,7,272.1932754168599,UAE,T-shirt,1905.352927918019
107906,93596,2023-07-10,5,1368.4764877728414,India,Watch,6842.382438864207
423557,76732,2023-07-19,1,1419.0895173400077,India,Watch,1419.0895173400077
678316,22297,2023-11-08,3,1455.7417771515904,USA,Perfume,4367.225331454772
893719,78323,2023-07-15,5,1470.5183438392544,India,Watch,7352.591719196272
395804,33816,2023-02-04,7,50.10301251797876,UK,Perfume,350.72108762585134
568974,50695,2023-09-03,3,1910.1455675011082,UK,Watch,5730.436702503324
946936,29702,2023-08-25,6,1637.707095756593,USA,Perfume,9826.242574539558
815080,35242,2023-04-14,5,1812.7643083491064,UK,Watch,9063.821541745532
727267,65841,2023-01-07,1,80.50442584949656,USA,Bags,80.50442584949656
134701,77712,2023-10-10,6,1871.0246517821918,India,Perfume,11226.147910693151
183300,95663,2023-01-01,8,1629.087630941804,India,Bags,13032.701047534432
865537,63574,2023-08-07,1,1682.5773287694622,India,Bags,1682.5773287694622
773034,95744,2023-08-18,2,231.9104002078386,UAE,Bags,463.8208004156772
183560,38482,2023-06-21,4,1490.6171563912656,USA,Bags,5962.468625565062
342615,19171,2023-03-28,2,1921.8375448020774,UK,Shoes,3843.675089604155
143642,13696,2023-02-10,9,1373.1673157654132,India,T-shirt,12358.505841888718
617083,30058,2023-05-03,8,1162.5947390179826,UAE,Shoes,9300.757912143861
591036,30313,2023-11-27,8,1893.977871610544,UK,Watch,15151.822972884353
427304,29149,2023-10-25,4,913.7273873821503,UK,Watch,3654.909549528601
904034,63521,2023-06-27,5,1218.6224543054334,UK,T-shirt,6093.112271527167
465464,55740,2023-03-04,4,978.859672314014,India,T-shirt,3915.438689256056
713089,14956,2023-06-14,9,1869.0501316525833,UK,T-shirt,16821.45118487325
388075,85731,2023-07-06,2,198.36521719273915,USA,Bags,396.7304343854783
194377,92612,2023-07-28,8,1027.183416609429,UAE,Shoes,8217.467332875432
915624,76641,2023-08-15,2,1389.5572607016047,UK,Watch,2779.1145214032094
932974,73811,2023-02-17,1,1594.217749923362,UK,Shoes,1594.217749923362
928952,62160,2023-08-12,3,1186.886362516066,USA,Shoes,3560.659087548198
426916,61313,2023-01-03,9,1822.3896010368353,UK,Shoes,16401.506409331516
551978,73232,2023-06-24,3,1886.88332142355,India,T-shirt,5660.649964270649
412250,25417,2023-04-09,9,175.42248522748787,India,T-shirt,1578.8023670473908
705409,34729,2023-04-26,7,834.62255210568,India,Watch,5842.35786473976
125559,40099,2023-09-27,1,95.74509235625115,UK,Watch,95.74509235625115
992027,39961,2023-09-10,5,692.3624818801637,UAE,Watch,3461.8124094008185
658030,22602,2023-11-13,9,1096.8930250426743,UAE,Shoes,9872.037225384069
956101,19256,2023-04-05,3,1826.0501144944003,UK,T-shirt,5478.150343483201
777114,96120,2023-09-30,9,1700.7809288075355,UAE,Bags,15307.028359267819
235044,44681,2023-01-24,5,298.6244670103722,UAE,Shoes,1493.122335051861
957263,97440,2023-04-26,9,231.40923074474662,UK,Perfume,2082.6830767027195
212217,74789,2023-05-31,6,1199.0713105755008,India,Shoes,7194.427863453005
666161,53361,2023-12-04,9,1087.6300462946263,UK,T-shirt,9788.670416651636
992964,74503,2023-02-19,7,569.4364007885465,India,Perfume,3986.0548055198255
503119,44540,2023-07-25,7,1803.9335148799787,India,Shoes,12627.534604159851
758380,36536,2023-12-01,8,1858.3644984500293,UAE,T-shirt,14866.915987600234
928187,94700,2023-03-20,7,835.0923047633172,UAE,T-shirt,5845.646133343221
972388,73043,2023-03-11,9,1786.0899863713644,India,Bags,16074.809877342279
186988,88532,2023-01-27,9,798.7003438127966,India,Shoes,7188.30309431517
669936,66575,2023-09-28,6,1486.7928220679153,UAE,T-shirt,8920.756932407492
225991,12871,2023-02-19,7,978.0873242180621,USA,Watch,6846.611269526435
502732,56002,2023-10-19,2,289.03715518900685,India,T-shirt,578.0743103780137
606079,59812,2023-09-04,9,1859.471692412192,India,Bags,16735.245231709727
626684,32626,2023-09-21,1,935.4883570861964,India,T-shirt,935.4883570861964
184082,69979,2023-03-20,1,1482.249728628687,UAE,Shoes,1482.249728628687
228322,86057,2023-07-09,3,765.9889381410197,UK,Shoes,2297.966814423059
756951,76668,2023-02-16,6,86.81771322365759,India,Perfume,520.9062793419455
111303,90070,2023-12-27,5,246.03419944908003,India,Shoes,1230.1709972454003
261633,99390,2023-12-20,2,1017.6279850053526,India,Perfume,2035.2559700107051
433863,52998,2023-12-18,9,1395.4304963964066,UK,Watch,12558.874467567659
349690,73814,2023-07-08,4,702.7338868295942,UK,Bags,2810.935547318377
884108,55607,2023-09-13,4,1406.2024953964183,India,Watch,5624.809981585673
199616,17812,2023-08-10,5,1412.3393993923144,India,Perfume,7061.696996961572
186231,71844,2023-08-29,8,1422.67501928927,USA,T-shirt,11381.40015431416
369458,80093,2023-09-26,4,1010.4176153399914,UK,T-shirt,4041.6704613599654
119623,12179,2023-01-01,5,1834.0279927369327,USA,Watch,9170.139963684664
823035,53798,2023-02-03,4,1003.9332100622004,India,T-shirt,4015.7328402488015
590042,84601,2023-03-20,6,928.0171273184444,India,Perfume,5568.102763910667
558298,18275,2023-08-24,3,438.79259707072265,India,Bags,1316.377791212168
576840,60574,2023-11-30,8,649.9274203448562,India,Shoes,5199.419362758849
205228,57857,2023-12-15,6,132.55226041069153,UAE,Perfume,795.3135624641492
526346,30700,2023-04-08,5,1285.393822551532,UAE,Perfume,6426.96911275766
807116,49464,2023-03-23,2,534.6447006578311,UAE,Shoes,1069.2894013156622
984056,52351,2023-07-11,7,643.1027462466569,USA,Shoes,4501.719223726598
781652,92534,2023-09-10,2,1553.0883172454262,UK,Bags,3106.1766344908524
998217,23869,2023-02-07,1,688.081307164835,India,Bags,688.081307164835
620547,70315,2023-01-14,7,522.2819894256272,UK,Bags,3655.9739259793905
972638,30954,2023-12-13,5,379.6626108107262,UAE,T-shirt,1898.313054053631
169274,41555,2023-11-06,1,1560.973884254814,India,Perfume,1560.973884254814
233541,73353,2023-07-28,4,302.92720308055243,India,Shoes,1211.7088123222097
153947,92190,2023-12-23,4,934.8198324881894,USA,Perfume,3739.2793299527575
777894,55026,2023-03-30,7,1038.513726350529,UK,Perfume,7269.596084453702
294692,56976,2023-02-25,9,1390.4103297371435,USA,Bags,12513.692967634292
148874,90578,2023-04-04,2,1284.9027905493413,UAE,Bags,2569.8055810986825
673996,55095,2023-04-03,1,1630.905312243091,UK,Perfume,1630.905312243091
174553,24270,2023-12-06,2,137.2652961561644,UAE,Bags,274.5305923123288
692632,40908,2023-03-26,7,628.0594133198246,USA,T-shirt,4396.415893238772
935570,25523,2023-09-02,6,596.2615316119906,USA,Shoes,3577.5691896719436
809662,72433,2023-01-22,4,334.73296590461104,India,Perfume,1338.9318636184441
671926,57068,2023-10-18,1,613.8975950200642,UK,Shoes,613.8975950200642
178249,29991,2023-09-29,1,654.0423625786617,UK,T-shirt,654.0423625786617
992297,20775,2023-11-02,5,1067.6747007585827,India,Bags,5338.373503792914
627007,87801,2023-05-02,1,1344.2237339061994,UK,Watch,1344.2237339061994
778250,94995,2023-05-08,7,793.1460015430374,UAE,T-shirt,5552.022010801262
570452,71250,2023-04-23,1,1452.9669510610934,UAE,Watch,1452.9669510610934
529725,26673,2023-09-30,1,705.522410230181,USA,Shoes,705.522410230181
142534,37056,2023-12-02,2,616.0531707637826,UAE,Perfume,1232.1063415275653
595518,16614,2023-05-10,3,1105.3167089211975,UK,Bags,3315.9501267635924
716529,17415,2023-05-12,1,96.24690259629168,India,T-shirt,96.24690259629168
512003,98691,2023-03-26,9,205.58879108630072,USA,Bags,1850.2991197767064
226209,53884,2023-12-16,8,865.0406099937278,India,Watch,6920.324879949822
542061,26964,2023-03-22,5,1888.6797872139252,USA,Watch,9443.398936069627
289004,47726,2023-11-21,2,1456.947970694676,USA,Perfume,2913.895941389352
716412,47044,2023-03-10,5,221.8468105260876,India,Watch,1109.234052630438
715947,67149,2023-05-28,6,1700.3201249227038,UAE,Perfume,10201.920749536223
264134,47544,2023-01-16,1,1477.986502685953,UAE,T-shirt,1477.986502685953
175713,59976,2023-11-03,4,1241.3457251201737,UAE,Perfume,4965.382900480695
842623,42252,2023-04-15,9,1649.5712731878957,UAE,Watch,14846.141458691061
588972,13832,2023-06-14,2,838.0142030987663,India,Shoes,1676.0284061975326
175418,90437,2023-07-20,5,481.9270491650129,UK,Perfume,2409.6352458250644
228232,44148,2023-07-16,1,1048.4456087620806,USA,Bags,1048.4456087620806
620551,71240,2023-07-04,4,1120.241423407274,India,Shoes,4480.965693629096
263038,98454,2023-11-18,4,1099.7364254193285,UAE,Perfume,4398.945701677314
268383,95076,2023-09-22,6,1151.8938933862053,UAE,Bags,6911.363360317231
918007,87116,2023-12-29,9,1899.9745905664026,India,Shoes,17099.771315097623
425996,63459,2023-04-10,3,1809.3789650376511,USA,Perfume,5428.136895112953
358722,48402,2023-12-08,9,1757.6482212899318,India,T-shirt,15818.833991609386
232079,67727,2023-11-16,6,1612.7627812718229,India,Bags,9676.576687630937
302053,48578,2023-08-02,7,1889.6848091673064,UK,T-shirt,13227.793664171146
700530,32318,2023-10-05,2,242.06455127483633,India,Watch,484.12910254967267
278589,85715,2023-06-11,6,566.990359819192,UK,Perfume,3401.942158915152
603238,87787,2023-06-06,6,1015.3590940264405,USA,Perfume,6092.154564158644
129257,95029,2023-09-08,2,1700.7422615906403,India,Bags,3401.4845231812806
580488,30466,2023-04-07,2,1035.0731374693282,India,Perfume,2070.1462749386565
535423,55475,2023-01-18,2,1508.667741716098,UAE,Watch,3017.335483432196
244353,70142,2023-11-23,1,320.9718152353866,India,Perfume,320.9718152353866
423390,95160,2023-04-07,5,542.2069353042923,UAE,Shoes,2711.0346765214617
363579,36564,2023-01-01,8,1476.9633853234611,UAE,T-shirt,11815.707082587689
329947,32412,2023-08-04,2,371.2313173310619,UAE,Watch,742.4626346621238
331758,61001,2023-05-12,5,735.1440725771072,USA,Watch,3675.720362885536
715645,67649,2023-09-17,8,566.4892027364643,UK,T-shirt,4531.913621891715
257732,70957,2023-05-05,5,732.230303733833,UAE,T-shirt,3661.151518669165
827955,45517,2023-03-23,2,1431.231895702042,India,Watch,2862.463791404084
708095,23156,2023-10-10,3,767.302003228462,India,T-shirt,2301.906009685386
538755,33064,2023-06-20,6,1132.7634790854834,UAE,Bags,6796.5808745129
238563,35711,2023-02-28,5,244.8671602560988,UAE,T-shirt,1224.335801280494
883066,40106,2023-02-01,4,1619.7845018075243,India,Shoes,6479.138007230097
606047,75458,2023-06-10,4,771.2828200138434,UAE,Shoes,3085.1312800553737
805552,26589,2023-10-11,5,1314.6416101150178,UK,Bags,6573.208050575089
426032,99272,2023-04-16,2,1464.5097232405737,UK,T-shirt,2929.0194464811475
697897,96511,2023-04-15,9,458.83879811781577,USA,Shoes,4129.549183060342
895509,17214,2023-08-16,2,1775.1162206590325,UAE,Perfume,3550.232441318065
872800,95731,2023-07-07,2,1251.6372906335582,USA,T-shirt,2503.2745812671164
353973,37127,2023-03-11,9,886.0140264153889,USA,Bags,7974.1262377385
383097,15141,2023-11-14,3,405.5536079775281,USA,T-shirt,1216.6608239325842
476826,38884,2023-10-17,7,1887.4868289073531,UAE,Watch,13212.407802351472
614257,12708,2023-03-28,4,1522.382998056669,USA,Watch,6089.531992226676
954321,28375,2023-12-28,6,455.6478973298353,UK,Shoes,2733.8873839790117
779181,25088,2023-02-25,4,708.5360107122378,USA,Watch,2834.1440428489514
530783,67615,2023-04-23,7,1628.8648032717429,UK,Bags,11402.0536229022
215374,55046,2023-01-13,1,1406.571443269911,UK,Shoes,1406.571443269911
649148,20014,2023-01-18,3,1543.2793707956625,UAE,Bags,4629.838112386988
776555,74425,2023-07-01,3,910.3421493152182,USA,Bags,2731.0264479456546
701763,13273,2023-04-23,1,1447.1287121522255,UAE,Watch,1447.1287121522255
584090,57135,2023-08-17,6,803.6627595846318,UK,Watch,4821.976557507791
973698,40881,2023-06-20,9,461.96268802948305,India,Bags,4157.664192265347
776787,88077,2023-10-22,8,1283.720217940652,USA,Watch,10269.761743525216
987164,18712,2023-07-08,7,1953.2271549176487,UAE,Watch,13672.59008442354
389227,84704,2023-03-20,8,655.6718942208927,India,Watch,5245.3751537671415
842406,62874,2023-05-26,6,948.8907048144523,USA,T-shirt,5693.344228886714
943804,79087,2023-07-01,9,1364.3026735862145,USA,Bags,12278.724062275931
748074,22297,2023-10-13,3,1105.9372501388514,UAE,Perfume,3317.811750416554
632101,37128,2023-09-07,9,1694.6842016326461,India,Bags,15252.157814693815
131598,78368,2023-12-20,4,1535.398277615556,UAE,Shoes,6141.593110462224
605934,97599,2023-11-10,7,163.67954753159623,USA,Watch,1145.7568327211736
882239,98499,2023-07-15,9,1996.9214061513594,USA,Watch,17972.292655362235
717394,88958,2023-11-19,2,1517.1847847529611,UK,Perfume,3034.3695695059223
389226,42920,2023-03-12,2,1734.6114667735208,USA,Shoes,3469.2229335470415
915673,21156,2023-09-05,9,1319.8355385859254,USA,T-shirt,11878.519847273328
327286,21108,2023-05-26,3,1719.7559996911864,India,Bags,5159.26799907356
537785,41845,2023-04-16,9,269.14680111098335,India,T-shirt,2422.32120999885
111745,12800,2023-09-20,5,728.0887793406654,UK,Shoes,3640.443896703327
912461,52712,2023-10-23,6,1759.0208400287609,UK,Perfume,10554.125040172565
244097,12610,2023-03-11,2,443.22766197043984,UK,Shoes,886.4553239408797
332732,87603,2023-07-12,8,202.57209223104434,UAE,Perfume,1620.5767378483547
769648,43872,2023-03-09,9,1586.831932893177,UAE,T-shirt,14281.487396038594
713474,20728,2023-11-01,2,1679.1980035044276,UK,T-shirt,3358.396007008855
984200,30583,2023-02-21,6,367.1718254703062,UAE,Shoes,2203.030952821837
313030,95774,2023-12-29,6,1715.9746664262952,USA,Shoes,10295.847998557772
824238,17263,2023-10-12,8,1389.1972014144808,UK,Watch,11113.577611315846
666134,77450,2023-11-30,5,1064.1612322723386,UK,Perfume,5320.806161361693
438076,99285,2023-01-09,9,1668.9878759237008,UAE,Watch,15020.890883313306
248554,29456,2023-09-08,1,867.5360361719833,India,Bags,867.5360361719833
385555,75942,2023-11-28,9,428.28821463562457,UK,Bags,3854.593931720621
544191,23689,2023-10-25,7,605.4627193906966,UAE,Shoes,4238.239035734877
553761,42934,2023-07-03,4,1035.069835671964,UAE,T-shirt,4140.279342687856
605518,43276,2023-06-28,3,1086.0950457126926,India,Bags,3258.2851371380775
440941,29873,2023-07-17,6,1620.8826115604056,UK,Bags,9725.295669362433
414451,23050,2023-05-08,1,1593.1378111220522,India,Watch,1593.1378111220522
384186,76216,2023-01-20,3,1183.664786548921,USA,Watch,3550.994359646763
677218,94444,2023-11-24,2,1572.531692562679,India,Bags,3145.063385125358
872944,94040,2023-03-06,9,423.9582436726584,India,Shoes,3815.6241930539254
537629,31644,2023-07-01,3,147.62582783192397,UAE,Watch,442.8774834957719
868747,72021,2023-08-29,2,1753.5859541376653,India,Bags,3507.1719082753307
324695,47125,2023-01-24,4,197.33126283740066,USA,T-shirt,789.3250513496026
984315,76899,2023-03-24,2,531.0424380007947,UAE,Watch,1062.0848760015895
395900,52291,2023-11-15,1,1405.87195176755,USA,Bags,1405.87195176755
153268,45060,2023-07-04,6,848.4234783732528,India,Perfume,5090.540870239517
532430,11538,2023-11-12,8,1758.812241335242,USA,Watch,14070.497930681937
312943,46176,2023-04-09,2,631.0605995914256,USA,Perfume,1262.1211991828511
883204,51520,2023-03-03,9,73.14912600525062,India,Watch,658.3421340472556
521818,35675,2023-10-13,3,636.278499093451,India,Watch,1908.8354972803531
808691,28287,2023-01-22,8,1177.2463459104217,UAE,Perfume,9417.970767283374
673189,10174,2023-07-31,8,783.079832036422,UAE,Shoes,6264.638656291376
462130,44998,2023-05-06,3,1093.0018737295727,UK,Bags,3279.005621188718
294488,63312,2023-02-11,3,1759.3663317282865,UAE,Shoes,5278.09899518486
787556,22112,2023-04-08,6,1829.3458557492186,India,Shoes,10976.075134495311
490530,85225,2023-01-31,1,568.6494260755186,USA,Bags,568.6494260755186
892058,54814,2023-06-07,4,951.1739228763064,USA,T-shirt,3804.6956915052256
762784,95091,2023-04-22,1,1120.8308297208298,UAE,Shoes,1120.8308297208298
899289,60719,2023-09-04,3,1900.7692909320817,UAE,Shoes,5702.307872796246
341531,43919,2023-05-02,9,1997.3037723705502,India,Shoes,17975.73395133495
346693,83155,2023-09-30,5,509.04413524097697,USA,T-shirt,2545.220676204885
803650,81569,2023-10-21,5,1467.6107491243401,UK,Watch,7338.053745621701
650719,51328,2023-07-26,4,787.1605713547306,UK,Perfume,3148.6422854189223
971408,80482,2023-04-20,3,65.81098392811579,UAE,Perfume,197.43295178434738
338360,34618,2023-10-05,5,68.04241875000959,UK,T-shirt,340.2120937500479
444855,44675,2023-02-25,4,948.1037147463987,India,Shoes,3792.414858985595
607403,28919,2023-02-26,8,1002.2530803584525,UK,Perfume,8018.02464286762
126385,14173,2023-10-18,4,94.01090831821318,UAE,T-shirt,376.04363327285273
531374,36400,2023-04-24,8,1389.5084627098897,India,Bags,11116.067701679118
516235,60445,2023-11-04,6,623.3066077601586,USA,Perfume,3739.8396465609517
380783,80305,2023-12-07,5,1141.7915479951014,India,Bags,5708.957739975507
185530,47564,2023-07-17,4,636.7921926725666,UAE,Shoes,2547.1687706902662
855271,55814,2023-11-17,4,375.911913995149,UAE,Perfume,1503.647655980596
383707,89747,2023-06-28,4,843.9887902678068,UK,T-shirt,3375.9551610712274
477816,98791,2023-08-07,9,502.9330613414765,UK,Watch,4526.397552073288
529660,37962,2023-10-04,4,1092.8619049923777,USA,Perfume,4371.447619969511
501927,94892,2023-01-16,9,437.7156340586359,USA,Perfume,3939.440706527723
829678,95842,2023-03-02,6,1041.391654457023,UAE,Perfume,6248.3499267421375
445114,80533,2023-02-23,7,356.8881039942917,UAE,Perfume,2498.216727960042
343373,66184,2023-06-17,3,1358.4006834972806,UAE,T-shirt,4075.202050491842
447697,92912,2023-01-26,8,1520.178484660777,USA,T-shirt,12161.427877286216
261779,20578,2023-12-02,3,265.2687567873709,UAE,Watch,795.8062703621126
270182,28624,2023-03-06,1,962.2147034728114,USA,T-shirt,962.2147034728114
817148,49194,2023-04-10,5,188.1998162770035,UAE,T-shirt,940.9990813850175
707167,10389,2023-03-15,2,1216.4557688069046,India,Shoes,2432.9115376138093
338260,77391,2023-07-11,6,565.5883809628085,India,Shoes,3393.530285776851
931291,23794,2023-06-20,9,1078.8676908354803,UAE,Bags,9709.809217519323
938530,68002,2023-09-30,1,1059.048968299368,India,Watch,1059.048968299368
770611,45531,2023-07-06,4,1852.490975077911,USA,Shoes,7409.963900311644
746701,62815,2023-01-23,1,1120.7122840090096,UK,Watch,1120.7122840090096
886958,14986,2023-06-30,1,1186.8470354507156,India,Watch,1186.8470354507156
430904,42298,2023-11-23,8,833.2235952405415,UK,Perfume,6665.788761924332
147837,11481,2023-04-18,2,1900.7052262064929,India,Watch,3801.4104524129857
618349,66408,2023-12-01,1,1565.5125234072389,USA,Perfume,1565.5125234072389
884838,79267,2023-06-11,8,606.5403160905411,India,Bags,4852.322528724329
897968,26835,2023-10-29,4,1696.2086922636524,India,Bags,6784.83476905461
652829,37798,2023-07-25,3,893.1729023609255,UAE,Bags,2679.5187070827765
179083,74887,2023-03-19,4,1665.9009298905082,UK,Perfume,6663.603719562033
658819,29477,2023-01-16,5,1654.631733172329,UK,Perfume,8273.158665861645
370856,27266,2023-11-23,1,418.29686418756603,USA,Bags,418.29686418756603
466245,96328,2023-04-06,1,1417.225206197975,USA,Perfume,1417.225206197975
951887,95988,2023-05-27,3,616.7537901477357,UK,T-shirt,1850.261370443207
699032,53526,2023-01-02,6,630.110706485703,UAE,T-shirt,3780.664238914218
877147,21889,2023-01-10,1,627.8787499171324,UAE,Perfume,627.8787499171324
754037,34335,2023-05-05,2,1464.858082741899,UK,Perfume,2929.716165483798
891541,21254,2023-03-22,7,498.16078149544535,India,Shoes,3487.1254704681173
935700,96610,2023-05-20,1,51.76637872987594,UK,Shoes,51.76637872987594
856097,21442,2023-11-22,7,1444.7118642911346,India,Watch,10112.983050037943
941047,56289,2023-05-30,4,383.8102504784943,UK,Watch,1535.2410019139772
706791,63747,2023-10-15,6,253.74067085027758,India,Watch,1522.4440251016654
354346,47327,2023-12-27,8,513.1564351584173,UAE,Bags,4105.251481267338
709996,26199,2023-12-06,9,790.8060185292728,UK,T-shirt,7117.254166763455
815472,82827,2023-05-09,6,978.0173385727414,USA,Bags,5868.104031436449
726759,10112,2023-08-27,9,136.9115793896301,India,Perfume,1232.204214506671
878513,97051,2023-02-27,4,1942.6179986233528,UAE,Shoes,7770.471994493411
257661,29581,2023-07-17,6,1446.3229541681383,USA,Perfume,8677.93772500883
785375,69722,2023-07-30,8,680.2284273824555,UAE,Perfume,5441.827419059644
260081,26523,2023-02-14,9,671.4596517065248,India,Shoes,6043.136865358723
969741,76960,2023-04-07,3,924.6579712684958,UK,Perfume,2773.9739138054874
488590,29552,2023-10-06,2,1271.1774043879143,UAE,Watch,2542.3548087758286
817406,20808,2023-01-23,6,335.4274798484871,UK,Shoes,2012.5648790909227
993093,82525,2023-12-01,4,418.41313684165704,UK,Perfume,1673.6525473666281
781503,33620,2023-02-13,1,1725.8974365254242,UAE,Watch,1725.8974365254242
106154,10887,2023-01-27,8,549.6971015836915,UAE,Watch,4397.576812669532
777164,41802,2023-10-09,9,791.3802460515961,UAE,T-shirt,7122.422214464365
164288,95024,2023-04-07,9,1748.9801093527283,UK,Watch,15740.820984174554
151195,91938,2023-02-05,2,1343.138267329654,USA,Bags,2686.276534659308
382725,96741,2023-04-19,9,716.3381647162922,India,Shoes,6447.04348244663
545864,36049,2023-02-24,7,1383.2141141630104,USA,Shoes,9682.498799141073
392231,87789,2023-07-11,5,88.38226999375674,UK,Shoes,441.91134996878367
805290,94526,2023-08-07,7,1484.5031870221621,UAE,Perfume,10391.522309155134
264053,17846,2023-07-04,9,999.681279006667,UAE,Perfume,8997.131511060003
693586,56220,2023-03-10,8,1635.7051872046995,India,Bags,13085.641497637596
932599,56163,2023-11-13,6,1911.5434214126133,India,Watch,11469.26052847568
830664,13765,2023-05-10,4,1855.2876715144082,USA,Perfume,7421.150686057633
536624,91486,2023-02-24,1,1823.0668347379144,USA,Watch,1823.0668347379144
139499,55270,2023-04-07,6,1048.73141407108,India,Watch,6292.38848442648
487960,85277,2023-12-02,3,752.2771225709291,UK,Perfume,2256.831367712787
545485,98278,2023-03-28,6,956.8188832248119,USA,Perfume,5740.913299348871
793919,32931,2023-10-21,6,1395.2972064610535,UAE,Bags,8371.783238766322
345198,99116,2023-04-29,4,1773.7956648988143,UAE,T-shirt,7095.182659595257
567535,65633,2023-07-27,2,453.6232908502331,UK,Shoes,907.2465817004662
867285,90702,2023-11-30,9,1840.476659000321,India,Perfume,16564.289931002888
720635,61913,2023-06-03,2,1639.6014523412837,USA,Perfume,3279.2029046825674
410931,35991,2023-02-04,3,1958.7692295975576,UAE,Watch,5876.307688792673
397632,64845,2023-03-20,1,1766.49095789929,India,T-shirt,1766.49095789929
436585,65312,2023-03-08,7,595.877792899218,USA,Perfume,4171.144550294526
830023,20561,2023-12-09,1,256.614027120893,UK,T-shirt,256.614027120893
122431,26901,2023-02-03,9,268.8700903835978,UAE,Shoes,2419.8308134523804
423825,72875,2023-04-07,1,617.8854712276384,UK,Watch,617.8854712276384
294555,35917,2023-06-18,5,1247.6582617698516,UK,Bags,6238.291308849258
747008,72120,2023-06-18,7,1618.4246358894864,UK,Shoes,11328.972451226404
673441,11988,2023-05-31,3,1803.5380986140513,USA,T-shirt,5410.614295842153
368512,24256,2023-03-12,9,1266.3190995200039,UK,T-shirt,11396.871895680035
998792,97728,2023-01-03,8,60.981059858704775,USA,Shoes,487.8484788696382
276076,38230,2023-11-10,3,413.31771421114036,USA,T-shirt,1239.953142633421
319724,69778,2023-02-01,5,244.46609751406749,UK,Bags,1222.3304875703375
999187,55833,2023-10-14,7,758.4827273595696,UK,Bags,5309.3790915169875
681273,32625,2023-03-23,4,1027.6344375858046,India,T-shirt,4110.537750343218
936501,42088,2023-02-12,5,134.62449822819366,UAE,T-shirt,673.1224911409684
414470,89650,2023-04-15,3,729.5320528015278,India,Bags,2188.5961584045835
733025,51167,2023-01-01,9,399.400365519379,UAE,T-shirt,3594.6032896744114
836421,81291,2023-03-02,9,1311.7868242048041,UAE,Perfume,11806.081417843237
778758,75303,2023-09-27,7,955.331120182463,India,Watch,6687.317841277241
853753,86361,2023-06-29,2,1015.8694115211222,India,Perfume,2031.7388230422443
150861,98229,2023-08-12,7,883.9989866652492,UAE,T-shirt,6187.992906656744
438041,14117,2023-01-06,7,1914.2384354488056,UAE,T-shirt,13399.669048141639
312977,70710,2023-04-13,5,468.7334939870483,UAE,Watch,2343.6674699352416
751406,77054,2023-01-10,9,1057.495306695555,USA,T-shirt,9517.457760259995
955009,40949,2023-03-12,3,1485.233868312405,UAE,Watch,4455.701604937215
821001,32547,2023-03-31,4,1135.846605612397,UK,Bags,4543.386422449588
109078,91882,2023-08-14,1,1861.5907271477622,UK,Watch,1861.5907271477622
424912,78136,2023-06-07,6,787.0382935005041,UK,Watch,4722.229761003025
675335,74619,2023-08-16,4,954.1678212576971,India,Perfume,3816.6712850307886
958058,71842,2023-05-06,1,222.61851466872042,India,T-shirt,222.61851466872042
944092,36990,2023-07-28,2,1237.5482665512607,India,Bags,2475.0965331025213
859746,26193,2023-04-07,3,612.0133384738068,UAE,Shoes,1836.0400154214203
495141,40109,2023-03-15,9,362.6026270553593,UK,Watch,3263.4236434982336
315048,29233,2023-04-25,8,1111.8360211637907,UAE,Shoes,8894.688169310326
860581,91730,2023-07-10,7,1088.0050135908257,USA,T-shirt,7616.03509513578
